Sub Account Number,Parent Account Number,Invoice Number,Parent Invoice Number,Invoice Type,NMI : MIRN : DPI,Supplier,Supplier ABN,Bill Type,Cancelled Invoice Number,Adjustment Reason,Fuel,Parent Account Name 1,Parent Account Name 2,Parent Account Name 3,Sub Account Name 1,Sub Account Name 2,Sub Account Name 3,Service Address,Issue Date,Energy Agreement,Tariff Description,Distributor Name,Network Tariff Code 1,Network Tariff Code 2,Network Tariff Code 3,Network Tariff Code 4,Network  Tariff Code 5,Days,Start Date,End Date,Charge Date,Type,Charge Type,Charge Description,Meter Number,Read Type,Estimated Reason,Start Read,End Read,Volume,Multiplier,Factor,Heating Value,Energy Units,Units of Measure,Charge/Rate,Charge/Rate UOM,Amount(GST incl),Sub Totals (GST excl),Sub Totals GST,Sub Total(GST incl.),Total Energy Usage,Total Current Account Charges (GST excl.),Total GST,Total Current Account Charges (GST incl),Due,Next Scheduled Read Date,Average Cost per Day,Average Daily Usage - Current Period,Average Daily Usage - This Time Last Year,CO2 Emissions for current period (tonnes),CO2 Emissions same time last year (tonnes),CO2 Emissions Saved for current period (tonnes)
3.00E+11,1.00E+11,1.03E+11,6.01E+11,Tax Invoice,62038966299,Origin Energy Electricity Ltd,33071052287,Bill,,,Electricity,NBN CO LIMITED,NBN CO LIMITED - POWERCOR FTTN,,NBN CO LIMITED,NBN 3BEN-21-08,,55-77 OLYMPIC PDE KANGAROO FLAT VIC 3555,13/11/2019,unmetered supply,Unmetered Tariff,Powercor,,,,,,31,1/10/2019,31/10/2019,,Total Current Charges,,TOTAL,,,,,,,,,,,,,,,,,,,106.25,10.63,116.88,13/12/2019,,,,,,,
3.00E+11,1.00E+11,1.03E+11,6.01E+11,Tax Invoice,62038966331,Origin Energy Electricity Ltd,33071052287,Bill,,,Electricity,NBN CO LIMITED,NBN CO LIMITED - POWERCOR FTTN,,NBN CO LIMITED,NBN 3BEN-21-09,,106 OLYMPIC PDE KANGAROO FLAT VIC 3555,13/11/2019,unmetered supply,Unmetered Tariff,Powercor,,,,,,31,1/10/2019,31/10/2019,,Charges,NBN FTTN Cabinet - Medium,NBN FTTN Cabinet - Medium,,,,,,,1,,,31,Day,3.77025,$/Day,116.88,,,,,,,,,,,,,,,
3.00E+11,1.00E+11,1.03E+11,6.01E+11,Tax Invoice,62038966331,Origin Energy Electricity Ltd,33071052287,Bill,,,Electricity,NBN CO LIMITED,NBN CO LIMITED - POWERCOR FTTN,,NBN CO LIMITED,NBN 3BEN-21-09,,106 OLYMPIC PDE KANGAROO FLAT VIC 3555,13/11/2019,unmetered supply,Unmetered Tariff,Powercor,,,,,,31,1/10/2019,31/10/2019,,Total Electricity Charges,,Sub Total,,,,,,,,,,,,,,,106.25,10.63,116.88,,,,,,,,,,,,
3.00E+11,1.00E+11,1.03E+11,6.01E+11,Tax Invoice,62038966331,Origin Energy Electricity Ltd,33071052287,Bill,,,Electricity,NBN CO LIMITED,NBN CO LIMITED - POWERCOR FTTN,,NBN CO LIMITED,NBN 3BEN-21-09,,106 OLYMPIC PDE KANGAROO FLAT VIC 3555,13/11/2019,unmetered supply,Unmetered Tariff,Powercor,,,,,,31,1/10/2019,31/10/2019,,Total Current Charges,,TOTAL,,,,,,,,,,,,,,,,,,,106.25,10.63,116.88,13/12/2019,,,,,,,
3.00E+11,1.00E+11,1.03E+11,6.01E+11,Tax Invoice,62038966408,Origin Energy Electricity Ltd,33071052287,Bill,,,Electricity,NBN CO LIMITED,NBN CO LIMITED - POWERCOR FTTN,,NBN CO LIMITED,NBN 3BEN-21-10,,121 OLYMPIC PDE KANGAROO FLAT VIC 3555,13/11/2019,unmetered supply,Unmetered Tariff,Powercor,,,,,,31,1/10/2019,31/10/2019,,Charges,NBN FTTN Cabinet - Medium,NBN FTTN Cabinet - Medium,,,,,,,1,,,31,Day,3.77025,$/Day,116.88,,,,,,,,,,,,,,,
3.00E+11,1.00E+11,1.03E+11,6.01E+11,Tax Invoice,62038966408,Origin Energy Electricity Ltd,33071052287,Bill,,,Electricity,NBN CO LIMITED,NBN CO LIMITED - POWERCOR FTTN,,NBN CO LIMITED,NBN 3BEN-21-10,,121 OLYMPIC PDE KANGAROO FLAT VIC 3555,13/11/2019,unmetered supply,Unmetered Tariff,Powercor,,,,,,31,1/10/2019,31/10/2019,,Total Electricity Charges,,Sub Total,,,,,,,,,,,,,,,106.25,10.63,116.88,,,,,,,,,,,,
3.00E+11,1.00E+11,1.03E+11,6.01E+11,Tax Invoice,62038966408,Origin Energy Electricity Ltd,33071052287,Bill,,,Electricity,NBN CO LIMITED,NBN CO LIMITED - POWERCOR FTTN,,NBN CO LIMITED,NBN 3BEN-21-10,,121 OLYMPIC PDE KANGAROO FLAT VIC 3555,13/11/2019,unmetered supply,Unmetered Tariff,Powercor,,,,,,31,1/10/2019,31/10/2019,,Total Current Charges,,TOTAL,,,,,,,,,,,,,,,,,,,106.25,10.63,116.88,13/12/2019,,,,,,,
3.00E+11,1.00E+11,1.03E+11,6.01E+11,Tax Invoice,62038966448,Origin Energy Electricity Ltd,33071052287,Bill,,,Electricity,NBN CO LIMITED,NBN CO LIMITED - POWERCOR FTTN,,NBN CO LIMITED,NBN 3BEN-21-11,,LOT 40 102 NORELLE CRES GOLDEN SQUARE VIC 3555,13/11/2019,unmetered supply,Unmetered Tariff,Powercor,,,,,,31,1/10/2019,31/10/2019,,Charges,NBN FTTN Cabinet - Medium,NBN FTTN Cabinet - Medium,,,,,,,1,,,31,Day,3.77025,$/Day,116.88,,,,,,,,,,,,,,,
3.00E+11,1.00E+11,1.03E+11,6.01E+11,Tax Invoice,62038966448,Origin Energy Electricity Ltd,33071052287,Bill,,,Electricity,NBN CO LIMITED,NBN CO LIMITED - POWERCOR FTTN,,NBN CO LIMITED,NBN 3BEN-21-11,,LOT 40 102 NORELLE CRES GOLDEN SQUARE VIC 3555,13/11/2019,unmetered supply,Unmetered Tariff,Powercor,,,,,,31,1/10/2019,31/10/2019,,Total Electricity Charges,,Sub Total,,,,,,,,,,,,,,,106.25,10.63,116.88,,,,,,,,,,,,
3.00E+11,1.00E+11,1.03E+11,6.01E+11,Tax Invoice,62038966448,Origin Energy Electricity Ltd,33071052287,Bill,,,Electricity,NBN CO LIMITED,NBN CO LIMITED - POWERCOR FTTN,,NBN CO LIMITED,NBN 3BEN-21-11,,LOT 40 102 NORELLE CRES GOLDEN SQUARE VIC 3555,13/11/2019,unmetered supply,Unmetered Tariff,Powercor,,,,,,31,1/10/2019,31/10/2019,,Total Current Charges,,TOTAL,,,,,,,,,,,,,,,,,,,106.25,10.63,116.88,13/12/2019,,,,,,,
3.00E+11,1.00E+11,1.03E+11,6.01E+11,Tax Invoice,62038966456,Origin Energy Electricity Ltd,33071052287,Bill,,,Electricity,NBN CO LIMITED,NBN CO LIMITED - POWERCOR FTTN,,NBN CO LIMITED,NBN 3BEN-21-12,,15 JOHN ST KANGAROO FLAT VIC 3555,13/11/2019,unmetered supply,Unmetered Tariff,Powercor,,,,,,31,1/10/2019,31/10/2019,,Charges,NBN FTTN Cabinet - High,NBN FTTN Cabinet - High,,,,,,,1,,,31,Day,4.79875,$/Day,148.76,,,,,,,,,,,,,,,
3.00E+11,1.00E+11,1.03E+11,6.01E+11,Tax Invoice,62038966456,Origin Energy Electricity Ltd,33071052287,Bill,,,Electricity,NBN CO LIMITED,NBN CO LIMITED - POWERCOR FTTN,,NBN CO LIMITED,NBN 3BEN-21-12,,15 JOHN ST KANGAROO FLAT VIC 3555,13/11/2019,unmetered supply,Unmetered Tariff,Powercor,,,,,,31,1/10/2019,31/10/2019,,Total Electricity Charges,,Sub Total,,,,,,,,,,,,,,,135.24,13.52,148.76,,,,,,,,,,,,
3.00E+11,1.00E+11,1.03E+11,6.01E+11,Tax Invoice,62038966456,Origin Energy Electricity Ltd,33071052287,Bill,,,Electricity,NBN CO LIMITED,NBN CO LIMITED - POWERCOR FTTN,,NBN CO LIMITED,NBN 3BEN-21-12,,15 JOHN ST KANGAROO FLAT VIC 3555,13/11/2019,unmetered supply,Unmetered Tariff,Powercor,,,,,,31,1/10/2019,31/10/2019,,Total Current Charges,,TOTAL,,,,,,,,,,,,,,,,,,,135.24,13.52,148.76,13/12/2019,,,,,,,
3.00E+11,1.00E+11,1.03E+11,6.01E+11,Tax Invoice,62038966489,Origin Energy Electricity Ltd,33071052287,Bill,,,Electricity,NBN CO LIMITED,NBN CO LIMITED - POWERCOR FTTN,,NBN CO LIMITED,NBN 3BEN-21-13,,3 DRUMBANE DR GOLDEN SQUARE VIC 3555,13/11/2019,unmetered supply,Unmetered Tariff,Powercor,,,,,,31,1/10/2019,31/10/2019,,Charges,NBN FTTN Cabinet - Medium,NBN FTTN Cabinet - Medium,,,,,,,1,,,31,Day,3.77025,$/Day,116.88,,,,,,,,,,,,,,,
3.00E+11,1.00E+11,1.03E+11,6.01E+11,Tax Invoice,62038966489,Origin Energy Electricity Ltd,33071052287,Bill,,,Electricity,NBN CO LIMITED,NBN CO LIMITED - POWERCOR FTTN,,NBN CO LIMITED,NBN 3BEN-21-13,,3 DRUMBANE DR GOLDEN SQUARE VIC 3555,13/11/2019,unmetered supply,Unmetered Tariff,Powercor,,,,,,31,1/10/2019,31/10/2019,,Total Electricity Charges,,Sub Total,,,,,,,,,,,,,,,106.25,10.63,116.88,,,,,,,,,,,,
3.00E+11,1.00E+11,1.03E+11,6.01E+11,Tax Invoice,62038966489,Origin Energy Electricity Ltd,33071052287,Bill,,,Electricity,NBN CO LIMITED,NBN CO LIMITED - POWERCOR FTTN,,NBN CO LIMITED,NBN 3BEN-21-13,,3 DRUMBANE DR GOLDEN SQUARE VIC 3555,13/11/2019,unmetered supply,Unmetered Tariff,Powercor,,,,,,31,1/10/2019,31/10/2019,,Total Current Charges,,TOTAL,,,,,,,,,,,,,,,,,,,106.25,10.63,116.88,13/12/2019,,,,,,,
3.00E+11,1.00E+11,1.03E+11,6.01E+11,Tax Invoice,62038963668,Origin Energy Electricity Ltd,33071052287,Bill,,,Electricity,NBN CO LIMITED,NBN CO LIMITED - POWERCOR FTTN,,NBN CO LIMITED,NBN 3CLU-20-05,,5 SUBURBAN ST CLUNES VIC 3370,13/11/2019,unmetered supply,Unmetered Tariff,Powercor,,,,,,31,1/10/2019,31/10/2019,,Charges,NBN FTTN Cabinet - Medium,NBN FTTN Cabinet - Medium,,,,,,,1,,,31,Day,3.77025,$/Day,116.88,,,,,,,,,,,,,,,
3.00E+11,1.00E+11,1.03E+11,6.01E+11,Tax Invoice,62038963668,Origin Energy Electricity Ltd,33071052287,Bill,,,Electricity,NBN CO LIMITED,NBN CO LIMITED - POWERCOR FTTN,,NBN CO LIMITED,NBN 3CLU-20-05,,5 SUBURBAN ST CLUNES VIC 3370,13/11/2019,unmetered supply,Unmetered Tariff,Powercor,,,,,,31,1/10/2019,31/10/2019,,Total Electricity Charges,,Sub Total,,,,,,,,,,,,,,,106.25,10.63,116.88,,,,,,,,,,,,
3.00E+11,1.00E+11,1.03E+11,6.01E+11,Tax Invoice,62038963668,Origin Energy Electricity Ltd,33071052287,Bill,,,Electricity,NBN CO LIMITED,NBN CO LIMITED - POWERCOR FTTN,,NBN CO LIMITED,NBN 3CLU-20-05,,5 SUBURBAN ST CLUNES VIC 3370,13/11/2019,unmetered supply,Unmetered Tariff,Powercor,,,,,,31,1/10/2019,31/10/2019,,Total Current Charges,,TOTAL,,,,,,,,,,,,,,,,,,,106.25,10.63,116.88,13/12/2019,,,,,,,
3.00E+11,1.00E+11,1.03E+11,6.01E+11,Tax Invoice,62038963881,Origin Energy Electricity Ltd,33071052287,Bill,,,Electricity,NBN CO LIMITED,NBN CO LIMITED - POWERCOR FTTN,,NBN CO LIMITED,NBN 3MAD-21-05,,20 CALTHORPE ST GISBORNE VIC 3437,13/11/2019,unmetered supply,Unmetered Tariff,Powercor,,,,,,31,1/10/2019,31/10/2019,,Charges,NBN FTTN Cabinet - Medium,NBN FTTN Cabinet - Medium,,,,,,,1,,,31,Day,3.77025,$/Day,116.88,,,,,,,,,,,,,,,
3.00E+11,1.00E+11,1.03E+11,6.01E+11,Tax Invoice,62038963881,Origin Energy Electricity Ltd,33071052287,Bill,,,Electricity,NBN CO LIMITED,NBN CO LIMITED - POWERCOR FTTN,,NBN CO LIMITED,NBN 3MAD-21-05,,20 CALTHORPE ST GISBORNE VIC 3437,13/11/2019,unmetered supply,Unmetered Tariff,Powercor,,,,,,31,1/10/2019,31/10/2019,,Total Electricity Charges,,Sub Total,,,,,,,,,,,,,,,106.25,10.63,116.88,,,,,,,,,,,,
3.00E+11,1.00E+11,1.03E+11,6.01E+11,Tax Invoice,62038963881,Origin Energy Electricity Ltd,33071052287,Bill,,,Electricity,NBN CO LIMITED,NBN CO LIMITED - POWERCOR FTTN,,NBN CO LIMITED,NBN 3MAD-21-05,,20 CALTHORPE ST GISBORNE VIC 3437,13/11/2019,unmetered supply,Unmetered Tariff,Powercor,,,,,,31,1/10/2019,31/10/2019,,Total Current Charges,,TOTAL,,,,,,,,,,,,,,,,,,,106.25,10.63,116.88,13/12/2019,,,,,,,
3.00E+11,1.00E+11,1.03E+11,6.01E+11,Tax Invoice,62038963683,Origin Energy Electricity Ltd,33071052287,Bill,,,Electricity,NBN CO LIMITED,NBN CO LIMITED - POWERCOR FTTN,,NBN CO LIMITED,NBN 3MAD-21-09,,39 HAMILTON ST GISBORNE VIC 3437,13/11/2019,unmetered supply,Unmetered Tariff,Powercor,,,,,,31,1/10/2019,31/10/2019,,Charges,NBN FTTN Cabinet - Low,NBN FTTN Cabinet - Low,,,,,,,1,,,31,Day,2.91962,$/Day,90.51,,,,,,,,,,,,,,,
3.00E+11,1.00E+11,1.03E+11,6.01E+11,Tax Invoice,62038963683,Origin Energy Electricity Ltd,33071052287,Bill,,,Electricity,NBN CO LIMITED,NBN CO LIMITED - POWERCOR FTTN,,NBN CO LIMITED,NBN 3MAD-21-09,,39 HAMILTON ST GISBORNE VIC 3437,13/11/2019,unmetered supply,Unmetered Tariff,Powercor,,,,,,31,1/10/2019,31/10/2019,,Total Electricity Charges,,Sub Total,,,,,,,,,,,,,,,82.28,8.23,90.51,,,,,,,,,,,,
3.00E+11,1.00E+11,1.03E+11,6.01E+11,Tax Invoice,62038963683,Origin Energy Electricity Ltd,33071052287,Bill,,,Electricity,NBN CO LIMITED,NBN CO LIMITED - POWERCOR FTTN,,NBN CO LIMITED,NBN 3MAD-21-09,,39 HAMILTON ST GISBORNE VIC 3437,13/11/2019,unmetered supply,Unmetered Tariff,Powercor,,,,,,31,1/10/2019,31/10/2019,,Total Current Charges,,TOTAL,,,,,,,,,,,,,,,,,,,82.28,8.23,90.51,13/12/2019,,,,,,,
3.00E+11,1.00E+11,1.03E+11,6.01E+11,Tax Invoice,62038963931,Origin Energy Electricity Ltd,33071052287,Bill,,,Electricity,NBN CO LIMITED,NBN CO LIMITED - POWERCOR FTTN,,NBN CO LIMITED,NBN 3MAD-21-10,,63 HAMILTON ST GISBORNE VIC 3437,13/11/2019,unmetered supply,Unmetered Tariff,Powercor,,,,,,31,1/10/2019,31/10/2019,,Charges,NBN FTTN Cabinet - High,NBN FTTN Cabinet - High,,,,,,,1,,,31,Day,4.79875,$/Day,148.76,,,,,,,,,,,,,,,
3.00E+11,1.00E+11,1.03E+11,6.01E+11,Tax Invoice,62038963931,Origin Energy Electricity Ltd,33071052287,Bill,,,Electricity,NBN CO LIMITED,NBN CO LIMITED - POWERCOR FTTN,,NBN CO LIMITED,NBN 3MAD-21-10,,63 HAMILTON ST GISBORNE VIC 3437,13/11/2019,unmetered supply,Unmetered Tariff,Powercor,,,,,,31,1/10/2019,31/10/2019,,Total Electricity Charges,,Sub Total,,,,,,,,,,,,,,,135.24,13.52,148.76,,,,,,,,,,,,
3.00E+11,1.00E+11,1.03E+11,6.01E+11,Tax Invoice,62038963931,Origin Energy Electricity Ltd,33071052287,Bill,,,Electricity,NBN CO LIMITED,NBN CO LIMITED - POWERCOR FTTN,,NBN CO LIMITED,NBN 3MAD-21-10,,63 HAMILTON ST GISBORNE VIC 3437,13/11/2019,unmetered supply,Unmetered Tariff,Powercor,,,,,,31,1/10/2019,31/10/2019,,Total Current Charges,,TOTAL,,,,,,,,,,,,,,,,,,,135.24,13.52,148.76,13/12/2019,,,,,,,
3.00E+11,1.00E+11,1.03E+11,6.01E+11,Tax Invoice,62038964618,Origin Energy Electricity Ltd,33071052287,Bill,,,Electricity,NBN CO LIMITED,NBN CO LIMITED - POWERCOR FTTN,,NBN CO LIMITED,NBN 3CLU-20-06,,5 NEW NORTH CT CLUNES VIC 3370,13/11/2019,unmetered supply,Unmetered Tariff,Powercor,,,,,,31,1/10/2019,31/10/2019,,Charges,Micronode (48),Micronode (48),,,,,,,1,,,31,Day,1.53516,$/Day,47.59,,,,,,,,,,,,,,,
3.00E+11,1.00E+11,1.03E+11,6.01E+11,Tax Invoice,62038964618,Origin Energy Electricity Ltd,33071052287,Bill,,,Electricity,NBN CO LIMITED,NBN CO LIMITED - POWERCOR FTTN,,NBN CO LIMITED,NBN 3CLU-20-06,,5 NEW NORTH CT CLUNES VIC 3370,13/11/2019,unmetered supply,Unmetered Tariff,Powercor,,,,,,31,1/10/2019,31/10/2019,,Total Electricity Charges,,Sub Total,,,,,,,,,,,,,,,43.26,4.33,47.59,,,,,,,,,,,,
3.00E+11,1.00E+11,1.03E+11,6.01E+11,Tax Invoice,62038964618,Origin Energy Electricity Ltd,33071052287,Bill,,,Electricity,NBN CO LIMITED,NBN CO LIMITED - POWERCOR FTTN,,NBN CO LIMITED,NBN 3CLU-20-06,,5 NEW NORTH CT CLUNES VIC 3370,13/11/2019,unmetered supply,Unmetered Tariff,Powercor,,,,,,31,1/10/2019,31/10/2019,,Total Current Charges,,TOTAL,,,,,,,,,,,,,,,,,,,43.26,4.33,47.59,13/12/2019,,,,,,,
3.00E+11,1.00E+11,1.03E+11,6.01E+11,Tax Invoice,62038964285,Origin Energy Electricity Ltd,33071052287,Bill,,,Electricity,NBN CO LIMITED,NBN CO LIMITED - POWERCOR FTTN,,NBN CO LIMITED,NBN 3CLU-20-07,,10 FAIRVIEW RD CLUNES VIC 3370,13/11/2019,unmetered supply,Unmetered Tariff,Powercor,,,,,,31,1/10/2019,31/10/2019,,Charges,NBN FTTN Cabinet - Medium,NBN FTTN Cabinet - Medium,,,,,,,1,,,31,Day,3.77025,$/Day,116.88,,,,,,,,,,,,,,,
3.00E+11,1.00E+11,1.03E+11,6.01E+11,Tax Invoice,62038964285,Origin Energy Electricity Ltd,33071052287,Bill,,,Electricity,NBN CO LIMITED,NBN CO LIMITED - POWERCOR FTTN,,NBN CO LIMITED,NBN 3CLU-20-07,,10 FAIRVIEW RD CLUNES VIC 3370,13/11/2019,unmetered supply,Unmetered Tariff,Powercor,,,,,,31,1/10/2019,31/10/2019,,Total Electricity Charges,,Sub Total,,,,,,,,,,,,,,,106.25,10.63,116.88,,,,,,,,,,,,
3.00E+11,1.00E+11,1.03E+11,6.01E+11,Tax Invoice,62038964285,Origin Energy Electricity Ltd,33071052287,Bill,,,Electricity,NBN CO LIMITED,NBN CO LIMITED - POWERCOR FTTN,,NBN CO LIMITED,NBN 3CLU-20-07,,10 FAIRVIEW RD CLUNES VIC 3370,13/11/2019,unmetered supply,Unmetered Tariff,Powercor,,,,,,31,1/10/2019,31/10/2019,,Total Current Charges,,TOTAL,,,,,,,,,,,,,,,,,,,106.25,10.63,116.88,13/12/2019,,,,,,,
3.00E+11,1.00E+11,1.03E+11,6.01E+11,Tax Invoice,62038946234,Origin Energy Electricity Ltd,33071052287,Bill,,,Electricity,NBN CO LIMITED,NBN CO LIMITED - POWERCOR FTTN,,NBN CO LIMITED,NBN 3LAR-20-04,,150 PATULLOS RD LARA VIC 3212,13/11/2019,unmetered supply,Unmetered Tariff,Powercor,,,,,,31,1/10/2019,31/10/2019,,Charges,Micronode (48),Micronode (48),,,,,,,1,,,31,Day,1.53516,$/Day,47.59,,,,,,,,,,,,,,,
3.00E+11,1.00E+11,1.03E+11,6.01E+11,Tax Invoice,62038946234,Origin Energy Electricity Ltd,33071052287,Bill,,,Electricity,NBN CO LIMITED,NBN CO LIMITED - POWERCOR FTTN,,NBN CO LIMITED,NBN 3LAR-20-04,,150 PATULLOS RD LARA VIC 3212,13/11/2019,unmetered supply,Unmetered Tariff,Powercor,,,,,,31,1/10/2019,31/10/2019,,Total Electricity Charges,,Sub Total,,,,,,,,,,,,,,,43.26,4.33,47.59,,,,,,,,,,,,
3.00E+11,1.00E+11,1.03E+11,6.01E+11,Tax Invoice,62038946234,Origin Energy Electricity Ltd,33071052287,Bill,,,Electricity,NBN CO LIMITED,NBN CO LIMITED - POWERCOR FTTN,,NBN CO LIMITED,NBN 3LAR-20-04,,150 PATULLOS RD LARA VIC 3212,13/11/2019,unmetered supply,Unmetered Tariff,Powercor,,,,,,31,1/10/2019,31/10/2019,,Total Current Charges,,TOTAL,,,,,,,,,,,,,,,,,,,43.26,4.33,47.59,13/12/2019,,,,,,,
3.00E+11,1.00E+11,1.03E+11,6.01E+11,Tax Invoice,62038966515,Origin Energy Electricity Ltd,33071052287,Bill,,,Electricity,NBN CO LIMITED,NBN CO LIMITED - POWERCOR FTTN,,NBN CO LIMITED,NBN 3MAD-21-07,,2 CARINYA DR GISBORNE VIC 3437,13/11/2019,unmetered supply,Unmetered Tariff,Powercor,,,,,,31,1/10/2019,31/10/2019,,Charges,NBN FTTN Cabinet - Medium,NBN FTTN Cabinet - Medium,,,,,,,1,,,31,Day,3.77025,$/Day,116.88,,,,,,,,,,,,,,,
3.00E+11,1.00E+11,1.03E+11,6.01E+11,Tax Invoice,62038966515,Origin Energy Electricity Ltd,33071052287,Bill,,,Electricity,NBN CO LIMITED,NBN CO LIMITED - POWERCOR FTTN,,NBN CO LIMITED,NBN 3MAD-21-07,,2 CARINYA DR GISBORNE VIC 3437,13/11/2019,unmetered supply,Unmetered Tariff,Powercor,,,,,,31,1/10/2019,31/10/2019,,Total Electricity Charges,,Sub Total,,,,,,,,,,,,,,,106.25,10.63,116.88,,,,,,,,,,,,
3.00E+11,1.00E+11,1.03E+11,6.01E+11,Tax Invoice,62038966515,Origin Energy Electricity Ltd,33071052287,Bill,,,Electricity,NBN CO LIMITED,NBN CO LIMITED - POWERCOR FTTN,,NBN CO LIMITED,NBN 3MAD-21-07,,2 CARINYA DR GISBORNE VIC 3437,13/11/2019,unmetered supply,Unmetered Tariff,Powercor,,,,,,31,1/10/2019,31/10/2019,,Total Current Charges,,TOTAL,,,,,,,,,,,,,,,,,,,106.25,10.63,116.88,13/12/2019,,,,,,,
3.00E+11,1.00E+11,1.03E+11,6.01E+11,Tax Invoice,62038968336,Origin Energy Electricity Ltd,33071052287,Bill,,,Electricity,NBN CO LIMITED,NBN CO LIMITED - POWERCOR FTTN,,NBN CO LIMITED,NBN 3SWI-01-07,,68 NYAH RD SWAN HILL VIC 3585,13/11/2019,unmetered supply,Unmetered Tariff,Powercor,,,,,,31,1/10/2019,31/10/2019,,Charges,NBN FTTN Cabinet - Low,NBN FTTN Cabinet - Low,,,,,,,1,,,31,Day,2.91962,$/Day,90.51,,,,,,,,,,,,,,,
3.00E+11,1.00E+11,1.03E+11,6.01E+11,Tax Invoice,62038968336,Origin Energy Electricity Ltd,33071052287,Bill,,,Electricity,NBN CO LIMITED,NBN CO LIMITED - POWERCOR FTTN,,NBN CO LIMITED,NBN 3SWI-01-07,,68 NYAH RD SWAN HILL VIC 3585,13/11/2019,unmetered supply,Unmetered Tariff,Powercor,,,,,,31,1/10/2019,31/10/2019,,Total Electricity Charges,,Sub Total,,,,,,,,,,,,,,,82.28,8.23,90.51,,,,,,,,,,,,
3.00E+11,1.00E+11,1.03E+11,6.01E+11,Tax Invoice,62038968336,Origin Energy Electricity Ltd,33071052287,Bill,,,Electricity,NBN CO LIMITED,NBN CO LIMITED - POWERCOR FTTN,,NBN CO LIMITED,NBN 3SWI-01-07,,68 NYAH RD SWAN HILL VIC 3585,13/11/2019,unmetered supply,Unmetered Tariff,Powercor,,,,,,31,1/10/2019,31/10/2019,,Total Current Charges,,TOTAL,,,,,,,,,,,,,,,,,,,82.28,8.23,90.51,13/12/2019,,,,,,,
3.00E+11,1.00E+11,1.03E+11,6.01E+11,Tax Invoice,62038968344,Origin Energy Electricity Ltd,33071052287,Bill,,,Electricity,NBN CO LIMITED,NBN CO LIMITED - POWERCOR FTTN,,NBN CO LIMITED,NBN 3SWI-01-08,,86 CHAPMAN ST SWAN HILL VIC 3585,13/11/2019,unmetered supply,Unmetered Tariff,Powercor,,,,,,31,1/10/2019,31/10/2019,,Charges,NBN FTTN Cabinet - High,NBN FTTN Cabinet - High,,,,,,,1,,,31,Day,4.79875,$/Day,148.76,,,,,,,,,,,,,,,
3.00E+11,1.00E+11,1.03E+11,6.01E+11,Tax Invoice,62038968344,Origin Energy Electricity Ltd,33071052287,Bill,,,Electricity,NBN CO LIMITED,NBN CO LIMITED - POWERCOR FTTN,,NBN CO LIMITED,NBN 3SWI-01-08,,86 CHAPMAN ST SWAN HILL VIC 3585,13/11/2019,unmetered supply,Unmetered Tariff,Powercor,,,,,,31,1/10/2019,31/10/2019,,Total Electricity Charges,,Sub Total,,,,,,,,,,,,,,,135.24,13.52,148.76,,,,,,,,,,,,
3.00E+11,1.00E+11,1.03E+11,6.01E+11,Tax Invoice,62038968344,Origin Energy Electricity Ltd,33071052287,Bill,,,Electricity,NBN CO LIMITED,NBN CO LIMITED - POWERCOR FTTN,,NBN CO LIMITED,NBN 3SWI-01-08,,86 CHAPMAN ST SWAN HILL VIC 3585,13/11/2019,unmetered supply,Unmetered Tariff,Powercor,,,,,,31,1/10/2019,31/10/2019,,Total Current Charges,,TOTAL,,,,,,,,,,,,,,,,,,,135.24,13.52,148.76,13/12/2019,,,,,,,
3.00E+11,1.00E+11,1.03E+11,6.01E+11,Tax Invoice,62038968377,Origin Energy Electricity Ltd,33071052287,Bill,,,Electricity,NBN CO LIMITED,NBN CO LIMITED - POWERCOR FTTN,,NBN CO LIMITED,NBN 3SWI-01-10,,62 MURLONG ST SWAN HILL VIC 3585,13/11/2019,unmetered supply,Unmetered Tariff,Powercor,,,,,,31,1/10/2019,31/10/2019,,Charges,NBN FTTN Cabinet - High,NBN FTTN Cabinet - High,,,,,,,1,,,31,Day,4.79875,$/Day,148.76,,,,,,,,,,,,,,,
3.00E+11,1.00E+11,1.03E+11,6.01E+11,Tax Invoice,62038968377,Origin Energy Electricity Ltd,33071052287,Bill,,,Electricity,NBN CO LIMITED,NBN CO LIMITED - POWERCOR FTTN,,NBN CO LIMITED,NBN 3SWI-01-10,,62 MURLONG ST SWAN HILL VIC 3585,13/11/2019,unmetered supply,Unmetered Tariff,Powercor,,,,,,31,1/10/2019,31/10/2019,,Total Electricity Charges,,Sub Total,,,,,,,,,,,,,,,135.24,13.52,148.76,,,,,,,,,,,,
3.00E+11,1.00E+11,1.03E+11,6.01E+11,Tax Invoice,62038968377,Origin Energy Electricity Ltd,33071052287,Bill,,,Electricity,NBN CO LIMITED,NBN CO LIMITED - POWERCOR FTTN,,NBN CO LIMITED,NBN 3SWI-01-10,,62 MURLONG ST SWAN HILL VIC 3585,13/11/2019,unmetered supply,Unmetered Tariff,Powercor,,,,,,31,1/10/2019,31/10/2019,,Total Current Charges,,TOTAL,,,,,,,,,,,,,,,,,,,135.24,13.52,148.76,13/12/2019,,,,,,,
